bike_id,brand_id,bike_name,brand,is_ev,rating,pros,cons,year,sentiment
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.7,Value for money,Vibrations at high speed,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.8,Powerful brakes,Average build quality,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.3,Low running cost,Fuel price concern,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Easy maintenance,Loud exhaust,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.7,Smooth engine,Service cost rising,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.9,Stylish design,Small fuel tank,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Stylish design,Small fuel tank,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.3,Value for money,Outdated features,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.3,Good resale value,Loud exhaust,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.9,Low running cost,Vibrations at high speed,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,2.6,Comfortable ride,Outdated features,2020,Negative
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,2.7,Easy maintenance,Service cost rising,2021,Negative
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.8,Stylish design,Vibrations at high speed,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.8,Great mileage,Small fuel tank,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.2,Low running cost,Average build quality,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,2.3,Great mileage,Service cost rising,2022,Negative
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Good resale value,Average build quality,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Comfortable ride,Outdated features,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.4,Powerful brakes,Vibrations at high speed,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.5,Easy maintenance,Outdated features,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.5,Smooth engine,Fuel price concern,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Good resale value,Loud exhaust,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.7,Value for money,Vibrations at high speed,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Good resale value,Small fuel tank,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,2.4,Stylish design,Poor suspension,2023,Negative
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.6,Value for money,Vibrations at high speed,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.4,Powerful brakes,No Bluetooth,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.9,Great mileage,Vibrations at high speed,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.8,Low running cost,Loud exhaust,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.6,Good resale value,Loud exhaust,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.0,Easy maintenance,Average build quality,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Good resale value,Heavy for city,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Value for money,Vibrations at high speed,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Reliable,Small fuel tank,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.8,Reliable,Vibrations at high speed,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.3,Reliable,Small fuel tank,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.0,Good resale value,Small fuel tank,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,2.7,Value for money,Vibrations at high speed,2022,Negative
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.6,Good resale value,No Bluetooth,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Powerful brakes,Poor suspension,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.8,Stylish design,Average build quality,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.3,Great mileage,Service cost rising,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Low running cost,Average build quality,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Great mileage,Service cost rising,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Stylish design,Heavy for city,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.3,Value for money,Average build quality,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Great mileage,Loud exhaust,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.2,Easy maintenance,Outdated features,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.9,Stylish design,Small fuel tank,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.7,Comfortable ride,Vibrations at high speed,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Smooth engine,Heavy for city,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.2,Good resale value,Poor suspension,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.4,Powerful brakes,Average build quality,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Comfortable ride,Average build quality,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.9,Powerful brakes,Service cost rising,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Smooth engine,Outdated features,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Reliable,Poor suspension,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.0,Great mileage,Outdated features,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.6,Low running cost,Loud exhaust,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.7,Easy maintenance,Average build quality,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.5,Reliable,No Bluetooth,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Value for money,No Bluetooth,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.2,Comfortable ride,Loud exhaust,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Comfortable ride,Small fuel tank,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Reliable,Average build quality,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Powerful brakes,Heavy for city,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Great mileage,Heavy for city,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.7,Smooth engine,Average build quality,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Stylish design,Average build quality,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Easy maintenance,Small fuel tank,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.4,Smooth engine,Average build quality,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Reliable,Loud exhaust,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.7,Smooth engine,No Bluetooth,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.6,Reliable,Average build quality,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Low running cost,Vibrations at high speed,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.0,Good resale value,Service cost rising,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.6,Powerful brakes,Vibrations at high speed,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.7,Value for money,Heavy for city,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.9,Great mileage,Fuel price concern,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.6,Great mileage,Outdated features,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.9,Reliable,Small fuel tank,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Comfortable ride,Poor suspension,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Low running cost,Heavy for city,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.3,Easy maintenance,Vibrations at high speed,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,2.9,Low running cost,Service cost rising,2023,Negative
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.4,Low running cost,Heavy for city,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.7,Value for money,Outdated features,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.0,Good resale value,Fuel price concern,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.8,Good resale value,Poor suspension,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.3,Smooth engine,Average build quality,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.5,Low running cost,Outdated features,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,2.9,Good resale value,Average build quality,2022,Negative
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.0,Comfortable ride,Small fuel tank,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.7,Smooth engine,Service cost rising,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.5,Low running cost,No Bluetooth,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.1,Good resale value,Fuel price concern,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.3,Good resale value,Fuel price concern,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Low running cost,Average build quality,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.2,Comfortable ride,Loud exhaust,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.8,Comfortable ride,Service cost rising,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.7,Easy maintenance,Vibrations at high speed,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.6,Good resale value,Average build quality,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Low running cost,No Bluetooth,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.8,Smooth engine,Outdated features,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Powerful brakes,Heavy for city,2021,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,5.0,Easy maintenance,Poor suspension,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.5,Stylish design,Poor suspension,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.4,Easy maintenance,Outdated features,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.8,Good resale value,No Bluetooth,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.2,Value for money,Vibrations at high speed,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.0,Comfortable ride,Small fuel tank,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.8,Smooth engine,Small fuel tank,2020,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.2,Good resale value,Poor suspension,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.5,Value for money,No Bluetooth,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.2,Low running cost,Small fuel tank,2022,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.5,Smooth engine,Service cost rising,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.6,Great mileage,Loud exhaust,2022,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.8,Low running cost,Service cost rising,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.3,Value for money,Outdated features,2023,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.5,Smooth engine,Heavy for city,2020,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,4.5,Great mileage,Outdated features,2023,Positive
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.3,Smooth engine,Vibrations at high speed,2021,Neutral
BK003,BR01,Hero Passion Pro,Hero MotoCorp,False,3.1,Stylish design,Heavy for city,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Reliable,Poor suspension,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.6,Low running cost,Heavy for city,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.1,Smooth engine,Average build quality,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.9,Good resale value,Fuel price concern,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.2,Comfortable ride,Average build quality,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.2,Comfortable ride,No Bluetooth,2020,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.5,Reliable,Poor suspension,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.4,Great mileage,Small fuel tank,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.0,Comfortable ride,Vibrations at high speed,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.8,Smooth engine,Service cost rising,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.5,Great mileage,No Bluetooth,2021,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.9,Easy maintenance,Loud exhaust,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Smooth engine,Poor suspension,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.0,Low running cost,Service cost rising,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.2,Reliable,Heavy for city,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.1,Good resale value,Heavy for city,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.9,Stylish design,Outdated features,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.6,Smooth engine,Fuel price concern,2021,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.7,Great mileage,No Bluetooth,2021,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.8,Low running cost,No Bluetooth,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Easy maintenance,Outdated features,2020,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.7,Easy maintenance,Small fuel tank,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,5.0,Smooth engine,Average build quality,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.0,Reliable,Poor suspension,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.6,Value for money,Poor suspension,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.5,Low running cost,Fuel price concern,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.7,Value for money,Fuel price concern,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Value for money,Small fuel tank,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.5,Smooth engine,Average build quality,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Smooth engine,Vibrations at high speed,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.2,Low running cost,Heavy for city,2020,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.5,Easy maintenance,Outdated features,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.0,Powerful brakes,Loud exhaust,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.0,Value for money,Poor suspension,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.8,Smooth engine,Vibrations at high speed,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Powerful brakes,Average build quality,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,5.0,Powerful brakes,No Bluetooth,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.8,Powerful brakes,Small fuel tank,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Reliable,Small fuel tank,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.2,Good resale value,No Bluetooth,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.2,Value for money,Vibrations at high speed,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.3,Smooth engine,Vibrations at high speed,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.6,Smooth engine,No Bluetooth,2021,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.9,Stylish design,Fuel price concern,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.0,Smooth engine,Small fuel tank,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.2,Powerful brakes,Fuel price concern,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.1,Low running cost,Outdated features,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.2,Smooth engine,Loud exhaust,2021,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.4,Easy maintenance,Average build quality,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.6,Smooth engine,No Bluetooth,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Smooth engine,Outdated features,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.0,Powerful brakes,Poor suspension,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.6,Low running cost,Outdated features,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.6,Easy maintenance,Outdated features,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.4,Reliable,No Bluetooth,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.7,Easy maintenance,Heavy for city,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.4,Smooth engine,Heavy for city,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.9,Smooth engine,Poor suspension,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Powerful brakes,Small fuel tank,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,5.0,Reliable,Heavy for city,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.9,Good resale value,No Bluetooth,2020,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.2,Great mileage,Heavy for city,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Low running cost,Fuel price concern,2020,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Good resale value,Average build quality,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.2,Value for money,Loud exhaust,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.9,Powerful brakes,Outdated features,2021,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.5,Stylish design,Vibrations at high speed,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Powerful brakes,Vibrations at high speed,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.8,Low running cost,Average build quality,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.6,Great mileage,Service cost rising,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,2.8,Low running cost,Fuel price concern,2020,Negative
BK004,BR01,Hero Glamour,Hero MotoCorp,False,5.0,Comfortable ride,Outdated features,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.4,Easy maintenance,Outdated features,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.7,Reliable,Vibrations at high speed,2020,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Value for money,Small fuel tank,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Easy maintenance,Small fuel tank,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Stylish design,Poor suspension,2022,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Smooth engine,Small fuel tank,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Powerful brakes,Fuel price concern,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.0,Smooth engine,No Bluetooth,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.8,Low running cost,Small fuel tank,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.3,Good resale value,Vibrations at high speed,2023,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.3,Great mileage,No Bluetooth,2021,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.6,Low running cost,Average build quality,2022,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.5,Smooth engine,Small fuel tank,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.7,Comfortable ride,Small fuel tank,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.4,Stylish design,Vibrations at high speed,2023,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.9,Good resale value,No Bluetooth,2021,Neutral
BK004,BR01,Hero Glamour,Hero MotoCorp,False,4.7,Reliable,Heavy for city,2020,Positive
BK004,BR01,Hero Glamour,Hero MotoCorp,False,3.4,Stylish design,Vibrations at high speed,2021,Neutral
